ra,dec
137.8320709,46.763458
136.5900551,46.1025705
136.5657323,46.070721
136.143375,47.261722
135.7127923,47.3302572
135.9774056,47.9961794
136.4078032,47.9346235
136.2398609,47.9500888
136.5856635,47.8689307
136.6249554,47.9483895
136.1892867,47.1004802
136.3275246,47.1360508
135.3215664,47.3602948
135.6505775,47.4629245
135.3492533,47.4347119
135.4343348,47.403523
135.5530552,46.7977438
135.6167711,47.0899007
135.6665828,46.7058424
135.3423713,46.6191892
136.0068148,47.7811354
136.22431,47.733712
135.787357,47.607961
135.9388466,47.7518389
136.0873744,48.183027
135.93825,48.671186
135.8913497,48.8562734
136.0979911,49.2431929
136.0483404,49.2675352
135.39922,49.482432
135.3516867,49.4443314
135.5672488,49.0392025
135.5610944,49.1316624
136.8942326,48.4345021
136.6480574,48.4920881
135.6528918,48.669849
135.474126,48.8796153
135.8164205,48.6961202
135.4405905,48.7336435
136.7168729,48.5097739
136.4736561,48.8202067
136.4398826,48.679875
136.1506364,48.5186735
131.610674,47.3947415
131.3579688,47.5898402
131.7430556,47.5773122
131.3652397,47.9356336
132.6738552,47.2572609
131.9041602,46.9987203
132.5810788,47.3230858
134.1273103,50.0798843
134.3655535,50.0005886
134.0493969,50.1559301
137.5894816,49.6678578
135.1760831,49.7671154
135.1698828,50.0400171
134.6497545,50.3139514
134.7838175,50.4285426
134.7137242,50.2446711
134.4407397,50.2537527
134.3287848,50.4442439
133.8322477,50.1919878
134.1030383,50.255253
134.6968001,50.1779272
134.7737472,49.8598763
135.1334112,50.359722
134.8649413,50.2418681
134.7878294,49.8389883
134.773235,49.5126996
134.7975132,49.5926847
136.957932,49.604133
136.8102165,49.3302272
136.9792861,49.5425818
136.4412684,49.8961206
136.7261332,49.8893835
136.8063326,49.9918035
136.1678117,49.9710608
136.1347887,50.0227888
135.9476603,49.9747247
137.523955,49.547844
135.787332,49.90568
137.009358,50.01664
138.1042,48.720324
138.061626,48.5266691
137.8875114,48.2306975
137.749621,48.162319
137.410854,49.047945
137.2221689,49.0415153
137.5248987,48.8627424
137.432285,48.975528
137.4764491,49.0091068
137.2678255,48.7957685
137.718347,48.712265
136.6241295,48.9184841
137.2149578,48.8777625
137.1228457,48.8342237
138.083281,48.993972
138.124731,49.060209
138.223359,49.003357
137.7716605,48.93365
137.933426,49.0824134
137.816644,48.4028559
137.4773915,48.2888507
137.2621792,48.2796466
137.3743237,48.2436777
137.1603703,48.2442625
137.0261905,48.385803
137.312581,48.4341295
137.121456,48.726143
136.7767987,48.6865786
137.21206,48.693928
131.3275782,48.1168003
131.4092698,48.2424942
132.2061588,48.1282617
131.3077994,48.6114544
132.107159,48.6793703
131.534822,48.470365
134.3619254,49.1299491
134.6123043,49.2587741
134.6615268,49.1166984
134.6868916,49.0453053
135.2116445,49.3208412
133.0596909,48.721445
133.811306,49.194248
133.9008729,49.130787
133.7400892,49.0300775
133.3871847,49.1755338
133.985852,48.966923
133.6062398,49.1134443
133.94666,49.0703241
133.6923536,49.1455432
134.9600499,48.8110037
134.8662051,48.9252975
135.2780726,48.9463832
135.2635298,49.1480899
134.979812,49.182355
135.075906,49.232828
133.6657917,49.2422233
133.895962,49.3340735
133.4893645,49.2153622
134.4655071,48.6856433
134.6196202,48.7449286
134.402141,49.444717
133.836006,48.894489
134.0674326,48.7671765
133.9825003,49.8685619
133.1330109,49.4017627
133.2481632,49.368768
133.082947,49.524013
132.6657136,49.7380777
132.4877789,49.6549317
133.2313202,50.1090863
165.2487268,-1.4730549
165.3354229,-2.4055608
163.617923,-1.1461
163.9803706,0.3051164
163.9128611,0.354172
164.13822,0.5456876
164.5189464,0.3966541
164.1634852,-0.0545994
164.3233171,-0.0472562
164.67573,-0.261247
164.4171923,0.3392781
164.286279,0.409488
165.20547,0.399385
164.951505,0.524993
164.969372,0.57105
165.267091,-0.226591
165.3124978,0.3198307
165.5321195,-0.4360901
165.5492205,-0.5443898
165.6146767,-0.0801047
165.7060737,-0.1628387
165.7658805,-0.0948125
165.2095064,-0.5043639
165.194584,-0.397007
164.6846811,-0.0601667
164.7078772,-0.1717301
165.700501,0.008297
164.828502,-0.9631896
165.087936,-1.12538
164.9167696,-0.5951064
165.4175324,-0.9164148
165.3140949,-0.919345
165.519947,-0.634678
165.6197129,-0.9690358
165.352124,-1.133283
165.3947831,-0.9846801
165.628877,-1.105037
165.0671933,-0.8681553
165.2527227,-0.607861
164.3616955,-0.8801342
164.3156522,-0.9805752
164.1900122,-0.8783955
164.647891,-0.870108
166.660975,-0.758389
166.917527,-0.031184
166.947606,0.02573
166.828928,-0.411814
167.1173158,-0.1808464
166.9370609,-0.18924
167.512752,-1.005649
167.608473,-0.278273
167.5257867,-0.5656859
167.6056221,-0.4208983
167.2803982,-0.4938073
167.310659,-0.687339
167.14635,-0.769282
166.8074577,-0.5160951
166.6230168,-0.5466298
167.178286,-1.122433
167.40788,-1.097215
166.7298414,-1.011128
166.0453347,-0.5686371
166.4002276,-0.4382399
166.5742191,-0.1093879
166.4756479,-0.1639055
166.6482205,-0.115876
166.259521,-0.9111984
166.4151962,-0.4946052
166.328114,-0.63445
165.7952878,-0.9536938
165.931588,-0.239752
166.027525,-0.347784
166.0484773,-0.1656863
165.783402,-0.303291
165.867422,-0.301976
166.1111698,0.6609728
165.9007013,0.7697875
166.1781939,0.7821736
166.162615,1.1084209
166.1497864,1.28411
166.0197683,1.0770154
166.0391406,1.2320096
166.0883826,1.2530597
165.9439004,1.250888
166.240138,1.038319
166.0165349,1.3203144
165.8481382,1.4265738
166.0028763,1.4209314
165.637763,0.992732
165.8047211,1.1410087
166.340004,0.502287
165.6860096,0.6836874
165.8206964,0.6790726
166.454162,0.804046
165.969743,0.38161
163.3899409,-0.0278893
163.285824,-0.1685568
163.467296,-0.825712
163.2999977,-0.4999988
163.498509,-0.47954
162.996756,-0.417473
162.9387947,-0.5687441
163.100201,-0.102753
163.1776402,-0.9263968
163.764797,-0.389854
163.8904285,-0.569401
163.651909,-0.286245
164.6980763,2.0084967
165.6040018,2.4619599
165.109031,1.6556465
164.7753667,1.7224073
165.1262991,1.6461369
165.6358059,2.0612109
165.4372822,2.0764211
165.6478,2.1983677
164.8812108,2.2321092
164.5665705,2.2456568
166.6698563,1.7704193
166.6037129,1.5881054
166.2388895,1.9678743
166.3984528,1.7830036
166.1614178,2.0770291
166.1411905,1.7346176
166.3439362,1.542673
166.8549061,1.7405488
166.8545259,1.7755825
166.718541,1.6762281
166.7725982,1.3402517
166.7900925,1.1737668
166.9604311,1.3663618
166.9386023,1.3018372
166.9022251,1.490914
167.23203,1.3071454
165.9835528,2.353173
166.2163935,2.3383341
167.5928413,0.7089406
167.2687444,0.8291955
167.4528347,0.804385
167.3670317,0.3665766
167.611875,0.17573
167.0254703,0.2815416
166.9108084,0.3298036
167.1143688,0.2486041
166.9697252,1.2280362
167.0024451,1.2009233
167.1783642,0.7916674
166.9726101,0.7441146
166.590046,0.972086
167.344378,1.150415
167.4363796,1.0597534
166.995573,0.383222
166.7791849,0.8003949
166.8449742,0.8182655
163.041568,0.892613
164.9736982,1.0960032
164.803543,0.990457
165.294414,1.3561321
165.3529501,1.549778
164.2969125,0.7698179
164.0711608,0.6773734
164.3397874,0.8298572
164.3764715,0.7061144
164.4179311,1.1625763
164.7185626,1.1578458
165.4772174,0.7693332
165.2136989,0.7183131
165.440826,0.832685
165.2227279,0.7944469
165.310082,0.889196
165.2575144,1.0964997
165.4402261,1.2474002
165.4873256,1.1642314
164.5654548,1.2822723
164.654011,1.421439
164.3230984,1.2569854
165.1534838,0.7759297
164.6430974,0.7341481
164.2551033,1.7164899
164.7549181,1.5595574
164.7735811,1.6037524
164.686826,1.561716
164.6733204,1.6244661
164.4774043,1.7341821
164.673896,1.668102
164.3347144,1.8249244
164.535245,1.9994687
164.2514746,1.2478082
164.263613,1.3391023
163.9557546,1.4931159
163.8443699,1.6182609
163.7252977,1.6695843
163.815506,1.3379965
163.9334032,1.585262
163.4425643,1.5211004
216.3339186,34.5240729
216.8756701,34.2325365
216.753103,34.209166
217.1629085,34.3358702
217.1687052,34.3926681
217.3273769,34.6491259
217.1179956,34.6470407
216.9995797,34.6915298
217.239781,34.6588868
215.0214091,34.8327692
215.2643174,35.0924517
215.7587582,34.6426712
215.8168546,34.6439916
216.3553595,35.6705813
216.3798704,35.7133298
216.0431315,35.9402747
215.8360432,35.9304542
215.7390514,36.4989968
215.4412711,36.0336285
215.511816,36.098983
215.731987,36.073926
215.7105358,36.7376687
216.1485477,36.6350505
215.6373441,36.3084962
216.337301,35.966374
216.005232,36.880018
215.8883888,36.8000798
216.7069877,36.6069737
216.9899671,36.6312666
217.3673654,35.6315337
216.9528852,35.8438241
216.7669549,36.0113938
217.1368906,36.685818
217.1652954,36.7810742
217.7549663,36.3084782
217.2860748,34.680347
216.6746827,35.1933449
216.5072358,35.1485558
216.384554,35.182895
216.479395,35.5382349
217.2707356,35.4312758
217.3398751,35.3524921
217.0031798,34.9821179
215.772068,35.4749258
215.9704421,35.4967271
215.8300684,35.394563
216.2190282,34.8632327
216.1897495,35.2359568
220.0961433,35.9443563
218.8665142,35.5706296
219.5349149,35.1667868
219.841862,35.260089
219.077533,35.450746
219.0616143,35.4522161
218.2622036,34.351945
218.0851297,34.3552682
217.8397049,34.5873277
217.6956079,34.4926052
218.7711802,34.3607757
219.0106912,34.5564368
218.3792272,34.7386181
218.2522549,34.6135229
217.7835756,35.2459727
218.4047366,36.0358263
218.7502298,36.0208622
218.3791578,35.9330432
217.878765,35.2099989
218.261379,35.48108
217.5034021,35.3384973
217.4043016,34.9640112
217.7236323,34.9768102
217.6401259,34.9764754
217.7686453,34.9608797
218.0709718,34.8744826
217.5916547,34.8267556
217.9640654,34.8443874
217.8109915,35.8380576
217.9772472,35.6470212
217.6709018,35.7357445
217.7508459,35.7409708
218.1586543,36.2848619
218.0345844,36.2800961
218.1273776,36.2039589
217.8457898,37.563453
217.825021,37.0414098
217.95413,36.796316
218.468346,36.7112533
217.728944,36.5205531
217.9108841,36.5390576
217.9708853,36.5905982
214.5306984,36.1494417
214.803721,36.2318807
214.733336,36.2482755
214.6687932,35.5004611
214.9992908,35.5830813
214.3232464,35.7698791
214.1133228,35.9196516
214.2702377,35.8958164
214.0641345,35.8377887
214.081537,36.211172
215.416408,35.529849
215.209747,35.5366395
214.9509194,35.7289699
215.0518305,35.7022625
215.0115576,35.7517968
214.8366965,36.1722832
214.9192971,36.1756968
214.9820712,36.0841238
216.8117425,38.2273666
217.9254351,38.4144972
216.8408733,37.7280544
216.9210531,37.7301986
217.777817,38.1902834
217.8482347,38.1350157
216.889527,38.567434
216.9070393,38.672764
217.2473668,38.6617721
217.3961223,38.2362293
217.4993712,38.1447148
217.3999379,38.0855894
218.7744894,37.8432123
218.6811865,37.9159116
218.6794666,37.697138
219.2677612,37.5039463
219.1985855,37.4797446
219.4003231,37.4231894
219.504894,37.4013102
219.1617614,37.3508453
218.9727969,37.2438838
219.699175,36.6265004
219.9530728,36.5392686
219.7853986,36.5809569
220.0390087,36.5616465
219.911932,36.5696151
219.8770315,36.6477882
219.651755,36.270551
219.9335953,36.304929
219.351037,36.1804013
219.4042535,36.8497617
219.5609709,36.8985843
219.3809887,36.7687544
219.567829,36.633323
219.9609794,37.0601352
219.9550096,36.9824761
219.1111193,36.4008085
219.1205045,36.3373493
218.9677431,36.3872014
219.1005799,36.7063618
214.19026,36.520232
214.9515183,36.5631007
215.6402723,37.1986432
215.445676,37.209199
215.502355,37.070283
215.5187219,37.2007358
214.2693033,37.1820443
214.4800725,37.1909017
214.6425268,37.1107905
214.6114827,37.0356398
214.3057328,37.1784203
214.8712182,36.510803
216.6039104,37.3382941
217.008874,37.40282
217.5558718,37.5958745
217.6114085,37.6341652
217.4900146,37.5671118
216.0882365,37.0980228
215.9654094,37.0758852
217.137609,37.121804
217.2877974,37.2693441
217.5157506,37.3953018
217.2866472,37.138554
216.1929076,37.6324196
216.2180631,37.5040977
216.4921219,37.4940567
216.6536959,37.5463004
216.3406223,37.0672181
216.159164,37.0745653
216.2502651,37.1587224
216.261195,37.0970161
215.579079,38.2476865
216.1366583,38.0392296
216.449565,37.800005
216.2683949,37.9315186
216.5951181,37.9725197
216.2356016,37.9497703
216.5430989,37.9514775
216.595704,37.90053
216.0887741,38.0713564
216.0017028,37.5470942
215.4258173,37.8277005
215.6090028,37.7915494
216.2633984,38.4737858
215.9952496,38.412175
216.1192733,38.4738158
248.3599489,-6.5590234
246.6671622,-5.6168592
246.9760583,-4.1602449
247.3245658,-4.2571645
247.8247816,-4.4106365
249.6694876,-6.3230016
246.219273,-4.1989461
248.1620872,-2.1647091
248.9429112,-2.4734223
248.3325786,-2.6881032
246.4008689,-3.1778094
246.7209405,-3.7941709
246.8058251,-3.4225566
246.3394388,-3.546176
246.1206204,-3.4253275
246.8196547,-3.3733937
246.6627714,-3.3924217
247.7057033,-3.0644178
247.9060196,-3.5238147
246.6762001,-2.5806454
149.8814321,44.2178013
150.0558906,44.1571157
148.5268997,45.1360614
148.9181416,45.9505412
149.0250564,46.1524671
149.1516153,46.7015245
149.5291313,46.3347312
149.4891813,46.2396659
149.830951,46.0510159
149.4975932,46.8004514
149.0843687,45.6099425
150.9691478,46.5324901
151.1495868,45.6865984
150.7273447,45.6662638
150.4066264,45.9367114
151.5589331,46.211811
150.3778813,44.7463234
150.2284343,44.7647879
149.77843,44.796101
149.4606481,45.2286669
152.9939517,45.995769
153.1735271,45.9568694
153.8437088,46.0541701
153.7586386,45.9521115
154.0227046,45.8825039
153.3646654,45.3773811
153.122764,44.5341508
152.3928603,44.710737
151.709734,44.2484285
152.5890705,44.3198125
152.50358,45.833781
152.4257681,45.8198605
151.5858323,47.3890102
152.5288028,46.5274984
152.371247,46.4018825
151.3943622,48.5810034
152.1874073,48.4881418
153.7526177,46.7567662
154.0827685,46.8493453
153.9937858,46.3923153
154.1167026,46.5143498
153.4427455,46.8608784
152.6270279,47.0024486
153.7910211,46.9986989
154.040326,46.9006063
152.9573529,46.4836665
147.5048052,47.1080086
148.0622977,47.0756826
151.3545815,47.6658384
149.1667284,47.0055103
149.9828114,47.3052396
150.7821796,47.1815087
150.3800561,46.9963087
190.9559184,54.904943
191.0182615,55.4322051
190.7152756,55.4853869
190.6348153,55.1694962
190.7802966,54.688901
189.6203186,54.9961341
189.0534757,54.7971385
187.609622,55.4693883
188.2947908,55.7178628
188.3108035,55.6473307
188.9339099,55.3294155
188.0075705,57.2705045
188.7964152,57.3058967
188.4690185,56.470821
191.1728953,57.2713921
190.496023,56.7233902
191.4519356,57.1995196
191.5649518,57.2684741
191.2158336,56.4856047
191.0156128,56.4758376
189.72732,57.1188363
190.8919197,57.4337253
190.5356871,55.6423272
189.889366,55.8842492
189.8187428,56.3401927
189.6937793,56.1964974
189.8704198,55.5114388
193.5201874,56.8167021
194.86778,56.3293069
192.1126018,55.4595047
192.752307,55.6505561
192.4577112,55.6046059
192.567282,55.4442203
194.3562957,55.6743325
194.4765949,55.8649784
192.0388695,55.044985
192.3191402,55.0821815
192.1473989,55.1053837
192.0938354,55.0064107
193.0589201,55.076289
192.6276253,54.9956604
193.1166547,56.9893593
191.3887462,55.611974
192.1503416,56.6973082
192.2908565,56.6081054
192.3744967,57.1735051
192.402677,57.6687629
192.1124795,58.2187452
191.3897056,58.3951574
191.9755344,58.4099625
192.7090516,57.3444804
192.6895435,57.7948375
191.7203737,57.4141442
186.5519882,56.0907613
186.883534,56.0676178
186.8007466,56.516784
188.0589347,56.0678856
191.3477437,58.845439
189.6711331,59.1886349
190.240894,59.4833789
190.1651034,59.0894501
190.2908151,58.981925
190.8765424,58.5833982
192.8450015,58.9986512
194.8093754,57.2349053
186.7219231,57.7540415
186.4493035,57.685002
187.4230427,57.6397017
190.2419817,58.1027807
190.0300163,57.9686114
189.2020989,58.0818015
188.3491381,58.5719397
188.7516471,58.5476392
198.6549026,40.4037451
197.7942356,40.6136389
198.0950454,40.5598649
197.9213329,40.684126
198.3399211,40.6530419
198.348684,40.5525015
198.7814048,40.5241003
198.84939,40.5864936
198.2814619,41.1978851
198.1468595,40.8114036
198.11266,41.105805
199.006988,40.302927
199.3313203,40.4625711
197.6652912,40.1908772
196.4338471,41.0300839
196.3044894,41.0368945
196.1250457,40.8631822
196.2102737,40.8183004
197.2651936,40.3854378
196.4058189,40.8504916
195.9337061,41.0713006
195.985693,41.055171
195.9817483,41.2917381
196.0668697,41.2153237
197.314959,41.997438
197.1682538,42.0246437
196.223319,42.671462
196.661639,42.775579
196.7374393,42.3376354
196.3953666,42.5197452
196.5508607,43.1077
197.4497807,43.0769756
196.719146,42.542499
197.2605682,42.7393169
197.2945244,42.7681446
197.0806137,42.5540091
197.2072985,42.4821658
197.1205284,42.4770873
197.0424644,42.9858309
196.6188482,41.8775002
197.8336981,42.8881263
197.5334264,42.840774
197.8534252,43.2090607
197.6407897,43.0851465
197.9020257,42.9785779
197.9817095,43.0705759
198.2167577,42.3584632
198.329075,42.8377927
198.8465966,42.8704992
198.646192,42.1032095
198.4836109,42.1018546
198.6697799,42.0667007
198.6273213,42.424559
198.8486635,42.5412548
198.1495035,42.1375545
197.6799399,42.2102191
197.3523885,42.6498392
197.663073,42.6457077
197.6245081,42.4016629
198.580902,43.170946
198.704586,43.0864359
198.2378865,43.0941023
198.7671376,42.7568642
198.9308717,42.7088746
199.0264555,42.7157895
198.7689071,41.2178979
198.4254588,41.1791788
198.3159025,41.3583452
198.7227413,41.2599179
197.8347398,41.4274871
197.7616267,41.4505501
198.0408491,41.3837755
197.672375,41.865749
197.5019075,41.9340632
197.9299573,41.1308685
198.28428,42.05013
198.5840368,41.8145989
198.6463135,41.4813021
198.6598929,41.4241652
198.2075523,41.5722167
198.4284702,41.4002708
197.9228656,41.8015854
197.8746194,41.8386416
198.2339815,41.9480856
198.1537205,41.7813202
198.1271835,41.9585402
197.0577679,41.6010404
196.8155232,41.6140149
197.0262022,41.5255535
200.2338244,41.6107906
200.4020299,41.9413418
200.1602692,41.8115661
200.5414803,41.8187173
200.317982,42.597611
200.2447332,42.5298906
200.7087353,42.3290293
200.7866501,42.3386563
200.7683946,42.2413629
201.3094487,42.3369757
201.5112577,42.139056
201.4510333,41.9400466
201.2128766,42.2306832
200.7206744,42.1350545
200.812894,42.1547004
200.541303,42.056962
200.591423,41.891132
199.8401263,41.7720675
200.4811894,42.1406637
200.2417816,41.9136448
200.1642258,41.9998546
199.3358161,40.8738054
199.6672942,40.8350116
199.3864702,41.0390859
199.3548074,41.0960597
200.073317,41.0804445
200.0432531,41.2094556
200.0785219,41.3137451
200.4802614,41.2414672
200.4555866,41.1305688
199.5058714,41.2631202
199.8206851,41.1837148
200.7229018,41.3700751
201.0870463,41.5091801
199.5057977,40.4872926
200.1958714,41.5612917
200.3434845,41.5221763
200.016329,40.843718
200.1540864,40.6643357
199.8375706,40.5344715
199.0951165,41.8284073
199.3181304,41.9823067
199.4346644,41.9639263
199.278649,42.631135
199.536323,42.6850676
199.4322754,42.4129119
199.6181231,42.1710174
200.0337224,42.3694308
